triplet,index_0,index_1,index_2,ngram_0,ngram_1,ngram_2
4813,0.7,1.0,0.7,0.314,0.586,0.586
4814,0.8,0.8,0.6,0.586,0.394,0.394
4815,0.7,0.6,0.9,0.484,0.438,0.704
4816,0.9,0.9,1.0,0.438,0.484,0.394
4817,0.9,0.8,0.9,0.394,0.353,0.438
4818,0.8,0.8,1.0,0.586,0.586,0.704
4819,0.8,1.0,0.8,0.484,0.586,0.278
4820,1.0,0.7,0.7,0.643,0.394,0.484
4821,1.0,1.0,1.0,0.533,0.586,0.704
4822,0.9,1.0,0.9,0.704,0.643,0.643
4823,0.7,0.9,0.8,0.353,0.438,0.484
4824,0.9,0.8,0.9,0.533,0.394,0.704
4825,0.8,0.8,1.0,0.586,0.586,1.0
4826,0.7,1.0,0.7,0.484,0.643,0.438
4827,1.0,0.8,0.8,0.84,0.438,0.484
4828,0.8,1.0,0.8,0.586,0.704,0.438
4829,0.8,1.0,0.8,0.353,1.0,0.353
4830,1.0,1.0,1.0,0.586,0.438,0.704
4831,0.9,0.8,0.7,0.84,0.278,0.211
4832,0.5,1.0,0.5,0.122,0.484,0.243
4833,0.6,0.8,0.8,0.484,0.704,0.704
4834,0.8,0.7,0.9,0.353,0.243,0.704
4835,1.0,0.8,0.8,0.394,0.353,0.643
4836,1.0,0.8,0.8,0.438,0.484,0.643
4837,0.7,1.0,0.7,0.484,0.438,0.484
4838,0.9,1.0,0.9,0.438,0.704,0.586
4839,0.8,0.7,0.9,0.533,0.394,0.484
4840,0.9,1.0,0.9,0.704,0.704,0.704
4841,0.8,0.9,0.7,0.586,0.438,0.484
4842,1.0,0.8,0.8,0.643,0.438,0.586
4843,0.9,0.8,0.9,0.484,0.484,0.704
4844,0.9,1.0,0.9,0.278,0.643,0.394
4845,0.8,0.5,0.7,0.484,0.179,0.243
4846,0.9,1.0,0.9,0.586,0.484,0.394
4847,0.8,1.0,0.8,0.643,0.278,0.278
4848,1.0,0.6,0.6,1.0,0.438,0.438
4849,0.9,0.8,0.9,0.484,0.533,0.533
4850,0.5,0.5,1.0,0.243,0.278,0.704
4851,0.9,0.9,0.8,0.586,0.533,0.484
4852,0.8,1.0,0.8,0.643,0.643,0.533
4853,0.5,0.8,0.7,0.314,0.353,0.314
4854,0.9,0.8,0.7,0.704,0.643,0.438
4855,0.5,0.9,0.6,0.243,0.643,0.394
4856,0.7,0.7,1.0,0.314,0.484,0.438
4857,0.8,0.7,0.9,0.586,0.484,0.84
4858,0.8,0.6,0.8,0.484,0.211,0.484
4859,0.7,0.7,1.0,0.278,0.586,0.484
4860,0.9,1.0,0.9,0.484,0.586,0.704
4861,0.9,0.8,0.9,0.704,0.484,0.704
4862,1.0,0.9,0.9,0.704,0.314,0.438
4863,0.9,0.9,1.0,0.643,0.484,0.314
4864,0.9,0.9,1.0,0.704,0.586,0.484
4865,0.9,1.0,0.9,0.394,0.84,0.438
4866,0.8,1.0,0.8,0.586,0.643,0.643
4867,0.9,0.9,0.8,0.533,0.704,0.394
4868,0.8,0.7,0.9,0.353,0.484,0.643
4869,0.5,0.9,0.6,0.314,0.84,0.394
4870,0.8,0.6,0.8,0.438,0.15,0.394
4871,0.8,0.9,0.7,0.586,0.438,0.484
4872,0.9,0.8,0.7,0.586,0.533,0.484
4873,1.0,0.8,0.8,0.643,0.484,0.533
4874,0.6,0.6,1.0,0.314,0.394,0.704
4875,0.7,0.8,0.9,0.586,0.704,0.84
4876,0.9,0.9,0.8,0.704,0.484,0.484
4877,0.8,0.7,0.5,0.314,0.394,0.211
4878,1.0,1.0,1.0,0.704,0.704,0.643
4879,0.8,1.0,0.8,0.314,0.438,0.484
4880,0.8,0.8,0.6,0.353,0.533,0.278
4881,0.7,1.0,0.7,0.438,0.438,0.394
4882,0.6,1.0,0.6,0.243,0.643,0.314
4883,0.6,0.6,1.0,0.353,0.314,0.586
4884,1.0,1.0,1.0,0.704,0.438,0.643
4885,0.8,0.8,1.0,0.438,0.586,0.643
4886,1.0,1.0,1.0,0.438,0.704,0.586
4887,0.8,1.0,0.8,0.484,0.84,0.484
4888,0.8,0.9,0.7,0.484,0.586,0.438
4889,0.8,1.0,0.8,0.484,0.484,0.704
4890,0.8,0.8,0.6,0.438,0.353,0.394
4891,0.8,1.0,0.8,0.438,1.0,0.438
4892,0.7,0.7,1.0,0.484,0.394,0.484
4893,0.9,0.6,0.7,0.704,0.394,0.438
4894,0.9,1.0,0.9,0.278,0.394,0.704
4895,0.8,1.0,0.8,0.314,0.704,0.394
4896,0.8,1.0,0.8,0.278,0.484,0.438
4897,0.9,0.6,0.7,0.84,0.314,0.394
4898,0.9,0.9,0.8,0.643,0.704,0.484
4899,0.9,0.8,0.9,0.704,0.394,0.586
4900,1.0,0.5,0.5,0.484,0.179,0.243
4901,0.9,1.0,0.9,0.484,0.643,0.704
4902,1.0,0.9,0.9,0.643,0.769,0.704
4903,0.8,0.8,0.6,0.586,0.586,0.394
4904,0.8,0.9,0.9,0.484,0.394,0.586
4905,0.7,0.5,0.8,0.484,0.243,0.484
4906,0.7,0.9,0.8,0.179,0.394,0.586
4907,0.7,0.8,0.9,0.438,0.704,0.643
4908,0.7,0.8,0.5,0.394,0.484,0.15
4909,0.8,0.8,1.0,0.533,0.243,0.278
4910,0.9,0.9,1.0,0.704,0.586,0.704
4911,0.8,1.0,0.8,0.586,0.704,0.586
4912,0.9,0.9,0.8,0.484,0.704,0.484
4913,0.7,0.9,0.8,0.394,0.643,0.278
4914,1.0,0.8,0.8,0.484,0.586,0.586
4915,1.0,1.0,1.0,0.484,0.484,0.533
4916,0.7,1.0,0.7,0.438,0.84,0.438
4917,0.9,0.8,0.7,0.704,0.586,0.394
4918,0.5,0.9,0.6,0.243,0.643,0.394
4919,0.9,0.8,0.9,0.704,0.586,0.484
4920,0.9,0.9,0.8,0.704,0.586,0.438
4921,0.9,0.7,0.6,0.533,0.394,0.314
4922,0.5,0.8,0.7,0.353,0.314,0.211
4923,1.0,0.9,0.9,1.0,0.704,0.704
4924,0.8,0.9,0.9,0.484,0.438,0.484
4925,1.0,0.6,0.6,0.643,0.314,0.211
4926,0.7,1.0,0.7,0.484,0.484,0.484
4927,0.9,0.8,0.7,0.704,0.643,0.484
4928,0.9,1.0,0.9,0.394,0.704,0.278
4929,0.7,0.7,1.0,0.533,0.484,0.704
4930,0.6,0.6,1.0,0.353,0.438,0.643
4931,0.5,0.6,0.9,0.243,0.243,0.704
4932,0.6,0.8,0.8,0.211,0.586,0.438
4933,1.0,0.8,0.8,0.484,0.704,0.484
4934,0.9,0.9,1.0,0.643,0.533,0.484
4935,0.9,0.9,1.0,0.586,0.484,0.643
4936,0.9,0.5,0.6,0.438,0.243,0.314
4937,1.0,0.7,0.7,0.438,0.353,0.484
4938,1.0,0.8,0.8,0.704,0.533,0.586
4939,0.9,1.0,0.9,0.438,0.438,0.586
4940,0.8,0.9,0.9,0.643,0.484,0.484
4941,0.7,0.8,0.9,0.211,0.586,0.394
4942,1.0,0.8,0.8,0.586,0.586,0.586
4943,0.6,0.9,0.5,0.353,0.704,0.243
4944,0.5,0.8,0.7,0.243,0.586,0.484
4945,0.8,0.8,1.0,0.438,0.586,0.278
4946,0.6,1.0,0.6,0.211,0.704,0.179
4947,0.9,0.9,1.0,0.278,0.438,0.704
4948,1.0,0.9,0.9,0.643,0.586,0.484
4949,1.0,1.0,1.0,0.643,1.0,0.643
4950,0.7,0.9,0.8,0.586,0.704,0.586
4951,0.7,0.9,0.8,0.438,0.484,0.243
4952,0.8,0.8,1.0,0.533,0.438,0.704
4953,0.7,0.8,0.9,0.314,0.586,0.533
4954,0.9,0.9,0.8,0.484,0.533,0.243
4955,0.7,1.0,0.7,0.278,0.586,0.484
4956,1.0,0.9,0.9,0.438,0.84,0.484
4957,0.9,1.0,0.9,0.586,0.586,0.84
4958,1.0,0.9,0.9,0.84,0.704,0.586
4959,0.8,0.8,1.0,0.533,0.586,0.484
4960,0.8,0.9,0.9,0.438,0.484,0.484
4961,0.7,1.0,0.7,0.533,0.704,0.353
4962,0.7,1.0,0.7,0.394,0.84,0.394
4963,0.8,1.0,0.8,0.278,0.484,0.394
4964,0.8,0.9,0.7,0.484,0.704,0.314
4965,0.9,0.8,0.9,0.643,0.394,0.586
4966,0.5,0.6,0.9,0.314,0.211,0.643
4967,0.8,0.8,0.6,0.484,0.586,0.394
4968,0.9,0.9,1.0,0.586,0.278,0.484
4969,0.9,0.8,0.9,0.586,0.586,0.769
4970,0.8,0.8,1.0,0.353,0.394,0.394
4971,0.8,0.9,0.7,0.394,0.533,0.438
4972,1.0,0.6,0.6,0.484,0.243,0.314
4973,0.8,0.8,1.0,0.394,0.484,0.484
4974,0.8,0.5,0.7,0.586,0.122,0.278
4975,0.9,0.8,0.7,0.438,0.484,0.394
4976,0.9,0.7,0.6,0.484,0.243,0.394
4977,0.9,0.9,0.8,0.84,0.438,0.353
4978,1.0,1.0,1.0,0.704,0.484,0.704
4979,0.7,0.6,0.9,0.394,0.353,0.643
4980,1.0,0.9,0.9,0.704,0.314,0.438
4981,0.6,0.8,0.8,0.243,0.394,0.533
4982,0.4,0.7,0.7,0.243,0.586,0.484
4983,0.9,0.7,0.8,0.484,0.353,0.484
4984,0.9,0.7,0.8,0.438,0.484,0.484
4985,0.7,0.8,0.9,0.394,0.484,0.586
4986,0.9,0.8,0.7,0.586,0.438,0.533
4987,0.6,0.6,1.0,0.243,0.278,0.586
4988,0.9,0.9,1.0,0.704,0.484,0.643
4989,1.0,0.9,0.9,1.0,0.586,0.586
4990,0.7,1.0,0.7,0.314,0.586,0.394
4991,0.8,0.6,0.8,0.484,0.314,0.278
4992,0.9,0.8,0.7,0.394,0.586,0.278
4993,0.8,0.5,0.7,0.314,0.278,0.484
4994,0.7,0.6,0.9,0.484,0.394,0.484
4995,0.8,0.8,1.0,0.314,0.314,0.704
4996,0.9,1.0,0.9,0.704,0.704,0.704
4997,0.8,0.7,0.9,0.586,0.484,0.769
4998,0.9,0.7,0.8,0.84,0.15,0.211
4999,0.7,1.0,0.7,0.314,1.0,0.314
5000,0.7,0.8,0.9,0.314,0.394,0.484
5001,0.8,0.8,1.0,0.438,0.533,0.394
5002,1.0,0.9,0.9,0.438,0.704,0.643
5003,0.9,0.9,0.8,0.484,0.438,0.586
5004,0.6,0.9,0.5,0.394,0.643,0.243
5005,0.7,0.7,1.0,0.243,0.243,1.0
5006,0.8,1.0,0.8,0.438,0.484,0.353
5007,0.8,0.8,0.6,0.314,0.586,0.179
5008,0.8,1.0,0.8,0.586,0.704,0.438
5009,0.9,0.9,0.8,0.586,0.533,0.314
5010,0.8,0.6,0.8,0.484,0.314,0.394
5011,0.8,0.9,0.7,0.704,0.586,0.394
5012,1.0,0.7,0.7,0.704,0.314,0.484
5013,0.9,0.9,1.0,0.704,0.643,0.533
5014,0.6,0.5,0.9,0.314,0.314,0.704
5015,0.7,0.8,0.5,0.353,0.586,0.179
5016,0.8,0.7,0.9,0.484,0.586,0.484
5017,0.8,0.8,1.0,0.484,0.314,0.704
5018,1.0,0.9,0.9,0.704,0.533,0.533
5019,0.9,0.8,0.9,0.484,0.484,0.484
5020,0.6,0.5,0.9,0.394,0.179,0.484
5021,1.0,0.9,0.9,0.643,0.484,0.533
5022,0.9,0.9,1.0,0.586,0.704,0.704
5023,0.8,1.0,0.8,0.484,0.643,0.438
5024,0.9,0.9,1.0,0.643,0.704,0.84
5025,0.9,0.7,0.8,0.438,0.484,0.484
5026,0.7,1.0,0.7,0.394,0.84,0.484
5027,1.0,0.7,0.7,0.438,0.278,0.438
5028,0.9,0.8,0.9,0.769,0.643,0.84
5029,0.9,0.8,0.7,0.704,0.353,0.438
5030,0.8,1.0,0.8,0.484,0.704,0.484
5031,0.8,0.8,1.0,0.586,0.533,0.586
5032,0.9,0.9,1.0,0.438,0.704,0.586
5033,0.6,0.8,0.8,0.314,0.394,0.533
5034,0.9,0.8,0.7,0.484,0.704,0.394
5035,0.9,0.9,1.0,0.84,0.704,0.704
5036,0.7,0.9,0.6,0.278,0.484,0.394
5037,0.6,0.8,0.8,0.314,0.586,0.484
5038,0.7,0.7,1.0,0.243,0.353,0.484
5039,0.8,0.9,0.9,0.438,0.278,0.586
5040,0.6,0.7,0.9,0.394,0.394,0.484
5041,1.0,0.7,0.7,0.586,0.314,0.353
5042,0.7,0.9,0.8,0.243,0.484,0.586
5043,0.8,0.9,0.9,0.278,0.769,0.314
5044,0.7,0.7,1.0,0.278,0.438,0.643
5045,0.8,0.9,0.9,0.278,0.533,0.484
5046,0.8,0.5,0.7,0.484,0.278,0.438
5047,0.8,0.5,0.7,0.394,0.278,0.394
5048,0.5,0.7,0.8,0.179,0.314,0.704
5049,0.9,0.7,0.8,0.643,0.394,0.243
5050,0.9,1.0,0.9,0.704,0.704,0.484
5051,0.3,0.6,0.7,0.122,0.278,0.533
5052,0.9,0.9,1.0,0.314,0.438,0.704
5053,0.9,1.0,0.9,0.484,0.438,0.533
5054,0.8,0.4,0.6,0.586,0.211,0.438
5055,0.6,0.8,0.8,0.243,0.394,0.704
5056,0.9,0.7,0.6,0.704,0.211,0.278
5057,0.7,0.7,0.4,0.394,0.484,0.243
5058,0.5,0.8,0.7,0.243,0.704,0.394
5059,0.7,0.8,0.9,0.243,0.586,0.394
5060,1.0,0.9,0.9,0.704,0.643,0.704
5061,0.6,0.8,0.8,0.179,0.314,0.484
5062,0.7,0.8,0.9,0.314,0.586,0.438
5063,0.7,0.6,0.9,0.394,0.394,0.484
5064,0.9,0.8,0.9,0.586,0.586,0.484
5065,0.7,0.9,0.8,0.484,0.394,0.484
5066,0.9,0.9,0.8,0.704,0.586,0.704
5067,0.9,1.0,0.9,0.586,0.438,0.484
5068,0.8,1.0,0.8,0.484,0.704,0.484
5069,0.9,0.9,1.0,0.704,0.704,0.586
5070,0.8,0.9,0.7,0.533,0.643,0.394
5071,0.9,0.5,0.6,0.438,0.243,0.211
5072,1.0,0.9,0.9,0.704,0.643,0.704
5073,1.0,0.8,0.8,0.438,0.438,0.704
5074,0.7,0.8,0.9,0.211,0.484,0.484
5075,0.8,0.8,1.0,0.438,0.438,0.704
5076,0.8,0.8,1.0,0.533,0.484,0.84
5077,0.9,1.0,0.9,0.704,0.484,0.643
5078,0.9,0.9,1.0,0.484,0.484,1.0
5079,0.9,1.0,0.9,0.84,0.586,0.586
5080,0.8,1.0,0.8,0.438,0.314,0.586
5081,0.7,0.7,0.4,0.314,0.314,0.122
5082,1.0,0.9,0.9,0.586,0.586,0.586
5083,0.8,0.7,0.9,0.484,0.394,0.314
5084,0.8,0.9,0.9,0.586,0.704,0.484
5085,1.0,1.0,1.0,0.438,0.484,0.84
5086,0.7,0.6,0.9,0.484,0.314,0.484
5087,0.9,0.8,0.7,0.586,0.394,0.484
5088,1.0,0.8,0.8,0.394,0.438,0.704
5089,0.5,0.8,0.7,0.314,0.484,0.484
5090,0.9,0.9,0.8,0.769,0.704,0.586
5091,0.8,0.6,0.8,0.484,0.394,0.484
5092,0.8,0.9,0.9,0.484,0.438,0.643
5093,0.9,1.0,0.9,0.394,0.278,0.484
5094,0.7,0.9,0.8,0.394,0.704,0.438
5095,0.9,0.8,0.7,0.438,0.586,0.243
5096,0.7,0.6,0.9,0.314,0.394,0.484
5097,0.7,0.6,0.9,0.211,0.353,0.484
5098,0.6,0.7,0.9,0.394,0.353,0.643
5099,0.9,0.8,0.7,0.484,0.353,0.586
5100,1.0,1.0,1.0,0.704,1.0,0.704
5101,0.8,0.9,0.9,0.586,0.586,0.84
5102,1.0,0.6,0.6,0.704,0.314,0.314
5103,0.9,0.9,0.8,0.533,0.586,0.586
5104,0.9,0.8,0.9,0.704,0.484,0.704
5105,0.9,0.7,0.8,0.84,0.394,0.484
5106,0.8,0.8,1.0,0.586,0.586,0.704
5107,0.8,0.9,0.9,0.438,0.484,0.586
5108,0.9,1.0,0.9,0.484,0.484,0.704
5109,0.9,0.8,0.9,0.704,0.394,0.484
5110,0.8,1.0,0.8,0.586,0.643,0.586
5111,0.9,0.8,0.9,0.704,0.484,0.704
5112,0.9,0.7,0.8,0.533,0.243,0.484
5113,0.8,1.0,0.8,0.243,0.438,0.438
5114,0.7,0.8,0.5,0.394,0.353,0.211
5115,0.7,0.9,0.8,0.394,0.643,0.438
5116,0.8,1.0,0.8,0.484,0.484,0.394
5117,1.0,1.0,1.0,0.643,0.643,0.484
5118,0.7,0.8,0.9,0.278,0.278,0.704
5119,0.9,0.8,0.7,0.704,0.484,0.484
5120,0.8,1.0,0.8,0.314,0.704,0.484
5121,0.8,0.8,1.0,0.586,0.353,0.394
5122,0.8,0.7,0.9,0.353,0.484,0.586
5123,0.9,0.9,1.0,0.484,0.484,0.704
5124,0.5,0.8,0.7,0.179,0.438,0.484
5125,1.0,0.8,0.8,0.84,0.643,0.704
5126,0.9,0.9,1.0,0.704,0.704,0.484
5127,0.7,1.0,0.7,0.438,0.438,0.484
5128,1.0,0.9,0.9,0.586,0.438,0.484
5129,0.7,0.7,1.0,0.314,0.278,0.586
5130,0.8,0.9,0.9,0.314,0.394,0.84
5131,0.9,0.8,0.7,0.438,0.278,0.179
5132,0.9,0.8,0.9,0.704,0.586,0.84
5133,0.9,0.9,1.0,0.438,0.314,0.643
5134,0.7,0.7,1.0,0.394,0.586,0.484
5135,1.0,1.0,1.0,0.643,0.704,0.704
5136,0.9,0.9,0.8,0.643,0.484,0.586
5137,1.0,1.0,1.0,0.484,0.533,0.84
5138,0.7,0.8,0.9,0.484,0.586,0.769
5139,0.9,0.8,0.9,0.704,0.586,0.484
5140,0.9,1.0,0.9,0.704,0.704,0.484
5141,0.5,0.8,0.7,0.278,0.586,0.353
5142,0.9,1.0,0.9,0.769,0.643,0.586
5143,0.8,0.9,0.7,0.394,0.704,0.484
5144,0.7,0.8,0.5,0.394,0.394,0.314
5145,0.8,0.7,0.9,0.586,0.484,0.643
5146,0.8,0.8,1.0,0.586,0.314,0.438
5147,0.7,0.7,1.0,0.211,0.278,0.704
5148,0.7,0.8,0.9,0.394,0.278,0.704
5149,1.0,0.7,0.7,0.394,0.484,0.394
5150,0.8,0.9,0.9,0.704,0.84,0.84
5151,1.0,0.9,0.9,0.484,0.533,0.314
5152,0.9,0.8,0.9,0.704,0.394,0.586
5153,0.7,0.7,1.0,0.394,0.353,0.704
5154,0.6,1.0,0.6,0.353,0.643,0.394
5155,0.8,0.9,0.9,0.533,0.438,0.704
5156,1.0,1.0,1.0,0.643,0.586,0.704
5157,1.0,0.7,0.7,0.704,0.533,0.353
5158,0.9,0.9,1.0,0.704,0.704,0.84
5159,0.6,0.7,0.9,0.394,0.484,0.704
5160,0.9,0.8,0.7,0.704,0.484,0.484
5161,0.8,0.7,0.9,0.484,0.484,0.533
5162,0.7,1.0,0.7,0.438,0.704,0.484
5163,1.0,0.9,0.9,0.533,0.533,0.533
5164,0.7,0.9,0.8,0.438,0.704,0.484
5165,0.9,0.9,1.0,0.484,0.586,0.704
5166,0.8,0.9,0.7,0.586,0.704,0.394
5167,1.0,0.8,0.8,0.643,0.484,0.704
5168,0.9,0.8,0.7,0.438,0.353,0.394
5169,0.8,0.6,0.4,0.438,0.394,0.122
5170,1.0,0.8,0.8,0.704,0.484,0.586
5171,0.6,1.0,0.6,0.353,0.586,0.278
5172,1.0,0.9,0.9,0.643,0.314,0.484
5173,0.9,0.9,1.0,0.643,0.484,0.643
5174,0.9,0.9,1.0,0.586,0.586,0.586
5175,0.7,1.0,0.7,0.484,0.643,0.278
5176,0.8,1.0,0.8,0.586,0.586,0.438
5177,0.9,0.9,1.0,0.84,0.484,0.586
5178,0.9,0.8,0.9,0.704,0.278,0.394
5179,0.9,0.8,0.9,0.643,0.533,0.484
5180,1.0,0.8,0.8,0.704,0.484,0.394
5181,0.8,0.8,1.0,0.438,0.314,0.704
5182,0.9,0.9,0.8,0.586,0.533,0.643
5183,0.5,0.9,0.6,0.353,0.586,0.314
5184,1.0,0.9,0.9,0.643,0.643,0.84
5185,1.0,1.0,1.0,0.84,0.643,0.643
5186,0.8,0.7,0.9,0.533,0.394,0.704
5187,1.0,1.0,1.0,0.394,0.586,0.484
5188,0.7,0.6,0.9,0.484,0.394,0.84
5189,0.9,0.6,0.5,0.704,0.314,0.211
5190,0.9,0.6,0.7,0.704,0.394,0.484
5191,0.7,1.0,0.7,0.484,0.704,0.484
5192,1.0,0.9,0.9,0.484,0.484,0.84
5193,1.0,0.8,0.8,0.704,0.586,0.586
5194,1.0,0.9,0.9,0.484,0.643,0.586
5195,0.8,0.9,0.7,0.586,0.704,0.394
5196,0.9,1.0,0.9,0.484,0.484,0.243
5197,0.9,0.9,1.0,0.484,0.484,0.484
5198,0.9,0.8,0.7,0.484,0.533,0.484
5199,0.8,0.8,1.0,0.484,0.484,1.0
5200,1.0,0.8,0.8,0.84,0.704,0.586
5201,0.9,0.9,1.0,0.533,0.533,1.0
5202,0.8,0.8,1.0,0.586,0.278,0.438
5203,0.6,1.0,0.6,0.353,0.643,0.278
5204,0.4,0.7,0.7,0.243,0.394,0.394
5205,0.8,0.8,1.0,0.586,0.314,0.484
5206,0.7,1.0,0.7,0.314,0.438,0.484
5207,0.9,0.7,0.8,0.704,0.394,0.484
5208,0.7,0.7,0.4,0.314,0.314,0.243
5209,0.9,1.0,0.9,0.484,1.0,0.484
5210,1.0,0.9,0.9,0.643,0.533,0.769
5211,0.9,0.9,1.0,0.484,0.484,1.0
5212,0.9,0.9,0.8,0.484,0.484,0.704
5213,0.8,0.9,0.7,0.438,0.704,0.314
5214,0.8,0.9,0.7,0.394,0.484,0.533
5215,0.9,1.0,0.9,0.704,0.586,0.704
5216,0.9,0.9,0.8,0.704,0.84,0.586
5217,0.9,0.9,0.8,0.586,0.533,0.586
5218,0.8,1.0,0.8,0.586,0.643,0.484
5219,0.8,0.9,0.9,0.484,0.484,0.84
5220,0.5,0.6,0.9,0.278,0.394,0.704
5221,0.6,0.9,0.7,0.394,0.438,0.353
5222,0.9,0.7,0.6,0.84,0.278,0.211
5223,0.8,1.0,0.8,0.438,1.0,0.438
5224,1.0,0.9,0.9,1.0,0.533,0.533
5225,0.8,0.9,0.9,0.314,0.586,0.353
5226,0.7,0.6,0.9,0.586,0.484,0.84
5227,0.5,0.8,0.7,0.394,0.438,0.484
5228,0.9,1.0,0.9,0.314,0.704,0.484
5229,0.9,1.0,0.9,0.484,0.704,0.704
5230,0.7,0.8,0.9,0.394,0.643,0.484
5231,0.9,0.9,0.8,0.438,0.586,0.586
5232,0.9,0.9,0.8,0.484,0.314,0.586
5233,0.7,0.7,1.0,0.314,0.314,1.0
5234,0.8,1.0,0.8,0.484,0.643,0.484
5235,1.0,0.8,0.8,1.0,0.394,0.394
5236,0.7,0.9,0.8,0.484,0.704,0.704
5237,0.9,0.8,0.7,0.438,0.314,0.484
5238,0.9,1.0,0.9,0.586,0.438,0.484
5239,0.7,1.0,0.7,0.484,0.643,0.438
5240,1.0,0.9,0.9,0.438,0.484,0.704
5241,0.9,0.9,1.0,0.643,0.643,1.0
5242,1.0,1.0,1.0,0.643,0.643,0.484
5243,0.9,0.8,0.7,0.586,0.438,0.484
5244,1.0,0.9,0.9,0.394,0.704,0.586
5245,0.9,0.6,0.7,0.278,0.394,0.394
5246,0.7,0.8,0.9,0.484,0.586,0.586
5247,0.7,0.7,1.0,0.484,0.438,0.643
5248,0.9,0.7,0.6,0.314,0.394,0.314
5249,1.0,1.0,1.0,0.704,0.643,0.484
5250,0.9,0.9,0.8,0.586,0.484,0.278
5251,0.8,0.8,0.6,0.394,0.484,0.484
5252,1.0,0.8,0.8,0.643,0.394,0.586
5253,0.9,0.9,1.0,0.84,0.484,0.586
5254,0.5,1.0,0.5,0.179,0.704,0.122
5255,0.9,1.0,0.9,0.533,0.484,0.704
5256,0.6,0.4,0.8,0.394,0.179,0.586
5257,0.9,0.9,1.0,0.533,0.353,0.484
5258,0.9,1.0,0.9,0.84,0.643,0.704
5259,0.8,0.9,0.7,0.484,0.704,0.314
5260,0.7,0.6,0.9,0.484,0.394,0.84
5261,0.9,1.0,0.9,0.643,0.484,0.484
5262,0.9,0.9,1.0,0.769,0.484,0.533
5263,0.9,1.0,0.9,0.314,0.643,0.484
5264,0.8,1.0,0.8,0.438,0.704,0.484
5265,1.0,0.9,0.9,0.643,0.484,0.704
5266,0.8,0.9,0.7,0.586,0.643,0.394
5267,0.8,0.8,0.6,0.533,0.484,0.314
5268,0.6,0.9,0.5,0.353,0.394,0.353
5269,0.9,0.6,0.7,0.484,0.211,0.243
5270,0.9,0.8,0.9,0.769,0.533,0.643
5271,0.5,0.8,0.7,0.314,0.586,0.484
5272,0.7,0.7,1.0,0.353,0.243,0.586
5273,0.7,0.9,0.8,0.438,0.484,0.484
5274,0.9,0.5,0.6,0.484,0.278,0.314
5275,0.9,0.7,0.6,0.353,0.278,0.353
5276,0.9,0.8,0.7,0.394,0.643,0.394
5277,0.9,0.9,1.0,0.643,0.84,0.704
5278,0.9,0.9,1.0,0.586,0.484,0.484
5279,0.7,1.0,0.7,0.314,0.84,0.278
5280,1.0,0.8,0.8,0.484,0.586,0.484
5281,0.9,0.9,0.8,0.484,0.484,0.278
5282,1.0,0.9,0.9,0.84,0.533,0.484
5283,1.0,0.7,0.7,0.484,0.394,0.533
5284,0.8,0.9,0.9,0.586,0.586,0.533
5285,0.6,0.9,0.7,0.278,0.84,0.353
5286,0.9,1.0,0.9,0.438,0.704,0.484
5287,0.5,0.5,1.0,0.278,0.353,0.704
5288,1.0,0.8,0.8,0.438,0.243,0.243
5289,1.0,0.9,0.9,0.438,0.704,0.533
5290,0.9,0.7,0.8,0.314,0.314,0.643
5291,1.0,0.9,0.9,0.484,0.586,0.278
5292,0.8,0.8,1.0,0.704,0.533,0.643
5293,0.9,0.8,0.7,0.586,0.314,0.484
5294,0.9,0.8,0.9,0.704,0.586,0.704
5295,0.9,0.9,0.8,0.438,0.484,0.484
5296,0.6,0.7,0.9,0.353,0.353,0.586
5297,0.7,0.6,0.9,0.438,0.314,0.484
5298,0.9,0.9,1.0,0.586,0.586,0.586
5299,0.7,0.6,0.9,0.394,0.438,0.484
5300,0.9,0.9,0.8,0.314,0.704,0.438
5301,0.8,0.9,0.7,0.484,0.704,0.394
5302,0.7,0.7,1.0,0.278,0.484,0.484
5303,1.0,0.7,0.7,0.586,0.243,0.211
5304,0.7,0.9,0.8,0.353,0.84,0.438
5305,0.8,0.8,1.0,0.484,0.353,0.643
5306,0.9,0.9,0.8,0.704,0.394,0.394
5307,0.9,0.8,0.7,0.586,0.484,0.314
5308,0.9,0.9,1.0,0.586,0.586,0.704
5309,0.8,0.9,0.7,0.533,0.769,0.484
5310,0.7,1.0,0.7,0.353,0.484,0.243
5311,0.9,0.9,0.8,0.704,0.586,0.438
5312,0.8,0.7,0.9,0.314,0.243,0.84
5313,0.9,0.9,0.8,0.586,0.769,0.586
5314,0.7,0.9,0.8,0.438,0.278,0.438
5315,0.9,0.9,0.8,0.438,0.533,0.438
5316,0.9,0.9,1.0,0.533,0.704,0.586
5317,0.9,0.9,1.0,0.704,0.704,1.0
5318,0.9,0.7,0.6,0.84,0.484,0.394
5319,1.0,0.8,0.8,0.704,0.586,0.484
5320,0.9,0.9,1.0,0.586,0.586,0.586
5321,0.6,0.8,0.8,0.394,0.586,0.704
5322,0.6,1.0,0.6,0.314,0.643,0.314
5323,1.0,1.0,1.0,1.0,0.438,0.438
5324,0.5,0.7,0.8,0.243,0.314,0.586
5325,0.9,0.7,0.6,0.484,0.484,0.314
5326,0.6,0.5,0.9,0.353,0.278,0.704
5327,0.9,0.8,0.7,0.704,0.394,0.278
5328,0.9,0.9,0.8,0.314,0.704,0.484
5329,0.8,0.8,1.0,0.704,0.394,0.484
